game_id,roster,game_type
2023020773,"MATT ROY;ANDREAS ENGLUND;DREW DOUGHTY;ADRIAN KEMPE;ANZE KOPITAR;TREVOR MOORE;JORDAN SPENCE;KEVIN FIALA;PHILLIP DANAULT;JARET ANDERSON-DOLAN;ARTHUR KALIYEV;ALEX TURCOTTE;MIKEY ANDERSON;TREVOR LEWIS;ALEX LAFERRIERE;PIERRE-LUC DUBOIS;VLADISLAV GAVRIKOV;CARL GRUNDSTROM;DAVID RITTICH;CAM TALBOT",away
2023020779,"MATT ROY;ANDREAS ENGLUND;DREW DOUGHTY;ADRIAN KEMPE;ANZE KOPITAR;TREVOR MOORE;JORDAN SPENCE;KEVIN FIALA;PHILLIP DANAULT;JARET ANDERSON-DOLAN;ALEX TURCOTTE;MIKEY ANDERSON;QUINTON BYFIELD;TREVOR LEWIS;ALEX LAFERRIERE;PIERRE-LUC DUBOIS;VLADISLAV GAVRIKOV;CARL GRUNDSTROM;DAVID RITTICH;CAM TALBOT",away
2023020824,"MATT ROY;ANDREAS ENGLUND;DREW DOUGHTY;ADRIAN KEMPE;ANZE KOPITAR;TREVOR MOORE;JORDAN SPENCE;KEVIN FIALA;PHILLIP DANAULT;JARET ANDERSON-DOLAN;ALEX TURCOTTE;MIKEY ANDERSON;QUINTON BYFIELD;TREVOR LEWIS;ALEX LAFERRIERE;PIERRE-LUC DUBOIS;VLADISLAV GAVRIKOV;CARL GRUNDSTROM;DAVID RITTICH;CAM TALBOT",away
2023020839,"MATT ROY;ANDREAS ENGLUND;DREW DOUGHTY;ADRIAN KEMPE;ANZE KOPITAR;TREVOR MOORE;KEVIN FIALA;PHILLIP DANAULT;JARET ANDERSON-DOLAN;VIKTOR ARVIDSSON;ALEX TURCOTTE;MIKEY ANDERSON;QUINTON BYFIELD;TREVOR LEWIS;ALEX LAFERRIERE;PIERRE-LUC DUBOIS;VLADISLAV GAVRIKOV;BRANDT CLARKE;DAVID RITTICH;CAM TALBOT",away
2023020853,"MATT ROY;ANDREAS ENGLUND;DREW DOUGHTY;ADRIAN KEMPE;ANZE KOPITAR;TREVOR MOORE;KEVIN FIALA;PHILLIP DANAULT;JARET ANDERSON-DOLAN;VIKTOR ARVIDSSON;ALEX TURCOTTE;MIKEY ANDERSON;QUINTON BYFIELD;TREVOR LEWIS;ALEX LAFERRIERE;PIERRE-LUC DUBOIS;VLADISLAV GAVRIKOV;BRANDT CLARKE;DAVID RITTICH;CAM TALBOT",away
2023020865,"MATT ROY;ANDREAS ENGLUND;DREW DOUGHTY;ADRIAN KEMPE;ANZE KOPITAR;TREVOR MOORE;KEVIN FIALA;PHILLIP DANAULT;VIKTOR ARVIDSSON;ARTHUR KALIYEV;ALEX TURCOTTE;MIKEY ANDERSON;QUINTON BYFIELD;TREVOR LEWIS;ALEX LAFERRIERE;PIERRE-LUC DUBOIS;VLADISLAV GAVRIKOV;BRANDT CLARKE;DAVID RITTICH;CAM TALBOT",away
2023020925,"MATT ROY;ANDREAS ENGLUND;DREW DOUGHTY;ADRIAN KEMPE;ANZE KOPITAR;TREVOR MOORE;JORDAN SPENCE;KEVIN FIALA;PHILLIP DANAULT;JARET ANDERSON-DOLAN;ARTHUR KALIYEV;JACOB MOVERARE;BLAKE LIZOTTE;QUINTON BYFIELD;TREVOR LEWIS;ALEX LAFERRIERE;PIERRE-LUC DUBOIS;VLADISLAV GAVRIKOV;DAVID RITTICH;CAM TALBOT",away
2023020935,"MATT ROY;ANDREAS ENGLUND;DREW DOUGHTY;ANZE KOPITAR;TREVOR MOORE;JORDAN SPENCE;KEVIN FIALA;PHILLIP DANAULT;JARET ANDERSON-DOLAN;ARTHUR KALIYEV;ALEX TURCOTTE;JACOB MOVERARE;BLAKE LIZOTTE;QUINTON BYFIELD;TREVOR LEWIS;ALEX LAFERRIERE;PIERRE-LUC DUBOIS;VLADISLAV GAVRIKOV;DAVID RITTICH;CAM TALBOT",away
2023020951,"MATT ROY;ANDREAS ENGLUND;DREW DOUGHTY;ANZE KOPITAR;TREVOR MOORE;JORDAN SPENCE;KEVIN FIALA;PHILLIP DANAULT;JARET ANDERSON-DOLAN;ALEX TURCOTTE;JACOB MOVERARE;BLAKE LIZOTTE;QUINTON BYFIELD;TREVOR LEWIS;ALEX LAFERRIERE;PIERRE-LUC DUBOIS;VLADISLAV GAVRIKOV;BRANDT CLARKE;DAVID RITTICH;CAM TALBOT",away
2023021041,"MATT ROY;ANDREAS ENGLUND;DREW DOUGHTY;ADRIAN KEMPE;ANZE KOPITAR;TREVOR MOORE;JORDAN SPENCE;KEVIN FIALA;PHILLIP DANAULT;ALEX TURCOTTE;JACOB MOVERARE;MIKEY ANDERSON;BLAKE LIZOTTE;QUINTON BYFIELD;TREVOR LEWIS;ALEX LAFERRIERE;PIERRE-LUC DUBOIS;VLADISLAV GAVRIKOV;DAVID RITTICH;CAM TALBOT",away
2023021058,"MATT ROY;ANDREAS ENGLUND;DREW DOUGHTY;ADRIAN KEMPE;ANZE KOPITAR;TREVOR MOORE;JORDAN SPENCE;KEVIN FIALA;PHILLIP DANAULT;ALEX TURCOTTE;JACOB MOVERARE;MIKEY ANDERSON;BLAKE LIZOTTE;QUINTON BYFIELD;TREVOR LEWIS;ALEX LAFERRIERE;PIERRE-LUC DUBOIS;VLADISLAV GAVRIKOV;DAVID RITTICH;CAM TALBOT",away
2023021068,"MATT ROY;ANDREAS ENGLUND;DREW DOUGHTY;ADRIAN KEMPE;ANZE KOPITAR;TREVOR MOORE;JORDAN SPENCE;KEVIN FIALA;PHILLIP DANAULT;ARTHUR KALIYEV;ALEX TURCOTTE;MIKEY ANDERSON;BLAKE LIZOTTE;QUINTON BYFIELD;TREVOR LEWIS;ALEX LAFERRIERE;PIERRE-LUC DUBOIS;VLADISLAV GAVRIKOV;DAVID RITTICH;CAM TALBOT",away
